x;y
-0.00040521984747217583;-0.000539060164458435
-9.244207674794487e-05;-0.0006212160850398142
9.123407789579904e-06;0.0002539442976869196
-0.0004982187789500868;-0.000359817314662704
-0.000481531656727622;9.588126738810971e-05
-0.0006048818251163042;0.00034283027002030453
-0.0005648187946606961;0.00022313908336748402
0.00029363605769832914;7.198684307136603e-05
-8.074044526043535e-05;-0.000712043114767141
0.00014681899592464357;-0.0002080770868977354
0.0007819067961771897;0.00023296867310694514
0.0005237590804659666;-0.00017130412966220903
0.0006262114720343617;4.849387561100017e-05
-0.00027935352360490063;-0.0008254960779109178
-0.00040219760434985426;-0.00034960375474758776
0.0007000186882796084;2.537579622995336e-05
-0.0005316110705396994;8.41917953793469e-05
6.31259540810252e-05;1.854022871116992e-05
0.0008126723324415131;0.00026456008091424514
0.00026530834814422755;-0.0004599349605175262
-0.0003078138225662905;-0.0007660117535107484
9.024919168736348e-06;0.00016185026564423854
0.0007169515101516644;0.0002126419978188069
-0.0005941071201818414;0.0011009604787104174
-0.0005427224037679489;0.000792673237380547
-0.00020060856455009405;0.0006173342937524592
-0.00018389704728000324;0.0003195615751576072
0.0006125826308147106;7.689398482652156e-05
0.0001726553427253658;-0.0007024255256298912
-0.00039420004199657596;-0.0002897489009106659
-0.00012217891622486892;0.00047113264678402535
-9.862019443634189e-05;-0.00094002107605641
0.0005967576191510557;0.0001464983409925962
-0.0003022211194010187;0.0002752203407028679
-0.0005704445289258325;7.557880442531407e-05
-0.0005113253529060376;0.0012609383911989676
-0.0003087921665642733;-0.000757284760010264
-8.453740882212603e-05;-0.0003760012861361215
-9.71576687364006e-05;4.912742183046656e-05
-0.0005849594921859659;0.0011443198117498908
0.0006270070468963268;0.0001301534407998951
-0.0002740158864338513;-0.0008262396076972697
-0.0003296344034926349;-0.0007788718821646355
-0.00026215039742863856;-0.0007824610743019379
0.0004906681461130105;0.0001543803559288887
0.0005964386716330971;0.000217017095438461
-0.0004915703105436912;0.0012339003208651687
-0.000426884299114955;0.0012282067358451649
-0.00018641897153110767;-0.0006282635736391512
0.0001364277602064613;9.885105090357457e-05
0.00016203624355306707;-0.0007449884574786397
0.0006647574214605664;0.00017421102848054444
7.446712317730226e-05;0.00011858146781098847
0.00026173440014537415;-0.0004221901746316465
0.0006098056583553989;4.7051546339164414e-05
-0.00013207093212973977;-0.0004569472770450839
4.5368303303249735e-06;-0.00017093095545846166
