x;y;z
-0.012455587085431631;-0.0010123574054826249;0.015209941437813877
-0.0124555903056926;-0.0010123542857887046;0.012021695956831644
0.004082329690254027;0.06683519595833301;2.939907158356833e-05
-0.012455587115207842;-0.0010123573694472018;0.015178149675088418
-0.012455586692071221;-0.0010123577778182696;0.015596877660934778
-0.012455587351215412;-0.0010123571368066179;0.014943186624232673
-0.012455587232639165;-0.0010123572524895277;0.015060877706743572
-0.012455614949162603;-0.0010123304301625671;-0.012391581481560186
-0.012455587073576437;-0.0010123574199806936;0.01522256791608241
-0.012455613892630493;-0.0010123314560872608;-0.01134542244601165
-0.012455615083355867;-0.0010123303004143259;-0.012525146216805727
-0.012455598777807839;-0.0010123460869020822;0.003628934886801971
-0.012455614482264857;-0.0010123308856572603;-0.011929558483521037
-0.01245559110218617;-0.0010123535156167107;0.011234480656862875
-0.012455587065335115;-0.001012357413595002;0.015226218969326752
-0.012455590997073877;-0.0010123536182291832;0.011337350257318489
-0.012455586942795673;-0.001012357533852233;0.015348156632759336
-0.012455614236734046;-0.0010123311216863576;-0.011686129691570794
-0.012455614537976578;-0.0010123308308754681;-0.011984986213940898
-0.0124555907167539;-0.001012353889467902;0.011614851416317691
-0.012455587092159187;-0.0010123573999857994;0.015203559462693651
-0.012455613675669662;-0.0010123316655153414;-0.011130460710841223
-0.01245561506033017;-0.0010123303226529541;-0.01250244512880559
-0.010557397900070667;0.020859272537146895;4.2214152558875454e-08
0.00084110703580975;0.05353794914223711;-2.0939279970371e-05
-0.010557397912302579;0.020859272539884597;4.221985542594793e-08
-0.012455614617630697;-0.0010123307508549586;-0.012063242652976272
-0.012455614404178505;-0.0010123309610024869;-0.011852250064030519
-0.012455591034878755;-0.0010123535810175957;0.011299899803269148
-0.012455587065135876;-0.001012357414405928;0.015226627484540008
0.002373078311857136;0.05982292424269031;2.854912094060108e-06
-0.01245558709096319;-0.0010123574036183776;0.015205717669776875
-0.012455612223450289;-0.0010123330690964718;-0.009691144084861502
-0.012455616406170315;-0.001012329020199773;-0.013834396670288627
-0.012455587319768398;-0.0010123571694204275;0.014975019189091209
-0.010557397985140488;0.020859272557080928;4.224700906460995e-08
-0.012455587076910425;-0.0010123574157928806;0.015218997372315586
-0.01245559057648722;-0.0010123540237800474;0.011753355639853929
-0.01245561387095985;-0.0010123314762388673;-0.011323912134615298
-0.01055739795343616;0.02085927255020716;4.2234360604781883e-08
-0.012455614401319533;-0.0010123309633552893;-0.011849467666829892
-0.012455590228478756;-0.0010123543619323864;0.012099209397197308
-0.012455587089222502;-0.0010123573978497978;0.015204937635685523
-0.012455587065451959;-0.0010123574172076887;0.015227295591778016
-0.012455614978414914;-0.0010123304019855203;-0.012420774526738197
-0.01245561475437305;-0.0010123306194088075;-0.012198883707010954
-0.010557398007557657;0.020859272562198636;4.2255625306610496e-08
-0.010557397993091876;0.020859272562028876;4.224884908374036e-08
-0.01245558709179818;-0.0010123573927460125;0.015201578177775238
-0.012455614080213919;-0.0010123312742164098;-0.011531226175887843
-0.012455590989134237;-0.0010123536253524542;0.011345345382220453
-0.01245561475125212;-0.001012330623431836;-0.012196360465251986
-0.012455614915094063;-0.0010123304631221345;-0.012357732984726472
-0.01245559090086607;-0.0010123537104940968;0.011432638561263699
-0.012455614444224227;-0.001012330923513946;-0.011891769777713583
-0.012455590672560739;-0.00101235393092581;0.01165835017170279
-0.012455614857085913;-0.001012330519697683;-0.012300360955705242
-0.01245558711435257;-0.0010123573679954483;0.01517828742667567
-0.012455587088264697;-0.0010123573923277553;0.015203815396919933
-0.012455587083570153;-0.0010123574021964556;0.015210203664280122
-0.012455587029114654;-0.0010123574512654382;0.015262990647479038
-0.012455614734655401;-0.001012330638951785;-0.012179325971641116
-0.012455587084299651;-0.0010123574070391734;0.015211201108623895
-0.01245558708288907;-0.0010123574079084956;0.015212456305059343
-0.010557397965656135;0.020859272553044265;4.223912754928649e-08
-0.012455614372985771;-0.0010123309886996314;-0.011820885420585696
-0.012455592929025485;-0.0010123517479095124;0.009423243985840305
-0.010557397892105093;0.02085927253519249;4.2211314816584324e-08
-0.012455614166861778;-0.001012331189444021;-0.011616932752963953
-0.01055739800573186;0.020859272564468453;4.225118586690634e-08
-0.012455612568109807;-0.0010123327353542377;-0.010032981043072736
-0.012455587101250082;-0.0010123573861647837;0.015192983210384214
-0.010557397987192674;0.020859272558479674;4.224687061282568e-08
-0.012455587072862576;-0.0010123574205350276;0.01522324837690548
-0.012455615175972172;-0.00101233021037784;-0.012616370174845171
-0.012455614385128983;-0.0010123309791491646;-0.011833411250777873
-0.012455614189422282;-0.0010123311675460903;-0.011639305827642582
-0.01245558706729497;-0.0010123574218061488;0.015227513909021585
-0.01245558707231579;-0.001012357416706713;0.015222465096025675
-0.012455614898764995;-0.0010123304789086964;-0.012341605965302403
-0.012455614044217751;-0.0010123313058375209;-0.01149488253925844
-0.012455615090854808;-0.0010123302930677576;-0.012532810118422265
-0.012455613955001426;-0.001012331396624713;-0.011407045860094757
-0.012455587074117935;-0.0010123574188860838;0.015221981769575066
-0.012455586712308777;-0.0010123577545871224;0.015575775460999534
-0.012455589219750526;-0.001012355334024292;0.013095719585830745
-0.012455615084635815;-0.0010123302990422596;-0.012526090437427365
-0.012455613678264144;-0.0010123316627477909;-0.011133048331241817
-0.012455614725282642;-0.0010123306486674072;-0.012170686236410079
-0.012455587109123319;-0.0010123573925449399;0.015190327760910845
-0.012455614385188397;-0.0010123309791470756;-0.011833467749583921
-0.012455590508681946;-0.0010123540903748;0.01182093606765359
-0.010557397984851741;0.02085927255700765;4.224685462572954e-08
-0.010557397990796179;0.02085927255885365;4.224871825720715e-08
-0.012455615036792364;-0.00101233034529253;-0.012478432680777118
-0.012455614489581487;-0.0010123308782756303;-0.011936970064026638
-0.012455614486755544;-0.0010123308805472231;-0.011934159243959816
-0.012455591777729924;-0.0010123528621811123;0.01056393880220454
