x;y;z
0.015862983843093644;-0.04020250882701873;-0.028375623114293737
-0.002103537170308618;-0.015026147878622961;0.04154499643893531
0.003884257019993369;0.04661308904929368;-0.025810952913766682
0.031007435434528732;-0.04163236297274186;-0.008194456683152282
0.044852250723958965;-0.008884323409255707;0.03825041700204204
0.06038079950716439;-0.028121373516866933;-0.0035165198389347967
0.047407653299671434;-0.020582973809587044;-0.012361416419998755
-0.018972817623083556;-0.0076445793396839965;-0.04216209669020491
-0.011917837391538122;-0.04127488392446037;-0.0395198545818114
-0.00882518334551599;0.004512666871210468;0.034719065060998124
-0.07149297764856506;0.005550946523397406;-0.01697934197217988
-0.037975841937546745;-0.003145156562548852;0.03360454799377282
-0.047360641724823196;0.02685569677473714;0.05224316225907688
0.0010480507607442719;-0.02811459962916128;-0.005840503420213308
0.02042989502450217;-0.02182448279927302;0.004531604734340331
-0.06288131615273304;-0.002755167881785182;0.04305013764673847
0.040131894576668395;-0.017234161144905856;0.00022375620770108905
-0.006797351551977368;-0.006620876807170523;-0.015370265790790096
-0.0790932051810405;0.01032212085036851;-0.019926366135724148
-0.02609496831928489;-0.007963915370869214;0.03823588097480863
0.004793186643502673;-0.04116560509022283;-0.02348431797750863
-0.0033498604957776547;0.0008569710433542461;-0.007345662828130644
-0.06646956945986168;-0.005610722555998053;-0.05606039320685712
0.1194176768479235;0.03691014281616303;0.016138106840390354
0.09263992743603644;0.03947748117028517;-0.013031232526574382
0.04074964011853297;0.11583897967391016;0.11307158637824542
0.016069181931345444;0.0023669049751108623;-0.01468275387463641
-0.042985507553931004;0.014403360344275697;0.020043201211443075
-0.03487678595965325;-0.021360620317128747;0.016205830021550172
0.02300284902536922;-0.020606405387974234;0.0026700330105500587
0.016886702314772274;0.0959654491599842;-0.08186118421487454
-0.009505104015419001;-0.03465831364270096;-0.00017392136596916633
-0.05416985133735213;-0.009217342175744752;-0.04601562915390491
0.022237611253181862;-0.005023276861578403;-0.03878185741316352
0.05359607896176536;-0.03825821459220864;-0.027499447138285754
0.08771109987334823;0.08087715399304063;-0.05125428434953055
0.004230541540556699;-0.049827627407230346;-0.02461920872877394
0.0070653747116092135;-0.002807697721514945;0.06965890737068411
0.008564373784573689;-0.0012665125176075458;-0.006991008226899811
0.11303142073713646;0.03367011255884359;0.002380013992726764
-0.043562706715166336;0.00973659251264404;0.004672548926960638
0.0035845598568135582;-0.036530887630616085;-0.0033745053695334627
0.008638192670826762;-0.04316329438822761;0.0029692958232387674
0.00971516362128455;-0.0268823864807346;-0.00341161019891672
-0.03424116680054727;-0.004747214175012875;-0.050508704923022105
-0.06857437483093562;0.034037829783322655;-0.0038183304045330954
0.0787408305688631;0.08027018885782293;-0.028205119551827685
0.05670816759184314;0.10952706576223838;-0.023112389417102055
0.004295739002639157;-0.0272271144701141;-0.007650251621016455
-0.007517122794479564;0.01851346163302515;0.018980311889633544
-0.031043902588235348;-0.01934108488028476;0.014009563426712272
-0.05240532137052403;-0.005717309806084307;-0.03871587444118484
-0.0036643821626586442;-0.006272417940763102;-0.023405016374863984
-0.024996204254695578;-0.010459994153401056;0.01767275946334451
-0.048151810078386405;0.03413508195877893;0.06791861730609972
0.005296286459127268;-0.00875465442616902;0.046083729503722505
-0.0017963974629352677;0.008941325232790726;0.030970616463416
0.020783546518386185;-0.02860293410123843;-0.008245702908434346
0.026052783399698465;-0.02664029070990076;-0.003191976461970371
-0.00015197987795740724;-0.02857932767757258;-0.001925631930781338
0.016827474692556216;-0.01893874675277721;0.01774025365953106
-0.042894998919897946;0.008719218828218425;-0.0070273690486203685
0.016329056198712773;-0.049099923944953154;-0.03418645444956781
0.016263501883863118;-0.048485446826374186;-0.027544770666163964
0.10618492596995308;0.047172657497494885;-0.007044547553891945
0.010070328240866325;0.003449855614337483;0.03316220881729741
-0.05606561437203805;-0.007215545587027743;0.07024159395513684
0.11127619154330276;0.049486191838526594;0.05191710909684918
-0.0014446059444395074;0.0022774756747829285;-0.025757949122250736
0.035243751718988005;0.12683407747219733;-0.058634102593179055
0.047918171169451504;-0.0027658218475727836;-0.022645458357216396
0.05585520892637266;-0.046640764366772156;0.008765050884293763
0.07209140461956454;0.08655772921543148;0.00966451140493704
-0.01571008831537202;-0.040125007269758664;-0.029300534471529197
-0.0510367242281687;0.008232198704627216;0.001346040144050724
-0.030812282029479533;0.006316319491883877;-0.006621932063591665
-0.011711087492002933;-0.006856963525995604;-0.039711491301604444
0.04731077122165351;-0.03640421172184119;0.016422554191511354
0.03985627086921727;-0.04238603040616718;-0.0011238660373819093
0.0009134358708225601;-0.01560929544948759;-0.03326684433172699
0.018541963436170518;-0.014577967253667874;-0.010396604322130082
-0.052425804099924096;-0.005621751364938729;-0.03495135035668668
-0.010094789580463443;0.017594884469004174;0.04478090405471148
-0.013426509045018017;-0.03202245873416005;0.0043492012488182165
0.047734047794339964;-0.029444102891117027;-0.0013974694289117767
0.015980883436168557;-0.03203334642135582;0.004646991600874529
-0.04141858621289249;0.008743170553794203;-0.0069706423149062035
-0.02237559708962701;0.0207845272106615;0.042578838151131664
-0.09308219007013871;0.016601865324203054;-0.036091673691795535
-0.0438105390001903;-0.029668998370643025;-0.007752712698585762
-0.027922098321382188;0.0023290014288578497;-0.005104157071324365
-0.05937668838670913;-0.029997258084045245;-0.016335479556779848
0.07569714927822031;0.08842256350589961;-0.04374333349261338
0.05474714432975243;0.10520917989811733;-0.011165294044102946
-0.018001587729848053;0.0042758364627112355;-0.01546512917362231
-0.0629817964182902;0.009443320713638351;0.01787335961836006
-0.051539121646904634;0.006742830404172652;-0.0129992255751627
-0.04921634648690561;-0.017666660192460222;0.02224460448831102
0.013024802476449463;-0.019002705804394834;-0.001226297718483418
-0.09637678095890981;0.01448426749645907;-0.002549157292925572
0.036715364506189424;-0.018460062589832238;0.00795513109663653
0.05597622577869335;-0.03492693800297267;-0.021318222686723905
-0.0822770746649937;0.00938632120249778;-0.029142660409366947
0.14263368191968115;0.007187196098188476;0.0326660187828765
-0.01757778888095361;-0.03430655356660661;-0.026426599987474948
-0.011741858652105768;-0.007012589176862145;-0.025057976749188575
0.05511086737159877;-0.044962102432597226;0.014626721306998717
-0.026645634418076623;0.011721895014410632;-0.0045030843098780565
-0.016617725588702257;-0.04002971494809031;-0.03875672625292319
0.007152705859837453;0.010523668697997812;0.02470374378863952
0.02315456420521147;-0.023650057173627993;0.0470611623216542
-0.019720681281535195;-0.020984207621489847;0.006869460794645524
-0.0463290761081144;0.0044742346773075665;-0.04860452664750447
-0.019109836835352934;0.0038464267518400733;0.002459232748088449
-0.011357888080268708;-0.02108390931231255;0.020495087850191353
-0.06699945601622673;0.0001270565457835576;-0.04380934471660802
-0.015995684660526775;0.009100909142218809;0.01671122575680267
-0.03795567374255134;-0.011533730274445255;0.04809434778413574
0.008219101136325473;-0.020296848591998654;0.009098764986753698
0.09173798139239353;0.07006444124719236;-0.006241441533287646
-0.05371210883910491;0.01217464070219962;0.03154470713623786
0.011810226154913046;-0.037072114718157224;-0.012783569612062708
-0.02031224932593207;0.01626823893323744;0.03381627346644039
0.05062917036015609;0.119371642894407;-0.027697699990466815
0.001296920933078191;-0.009998540626744289;0.035533445838100274
-0.010305591114014441;-0.01687440454091386;0.03994446292868209
0.0008127310193320139;0.012200749267138157;0.008043981343027846
0.03496650991104924;-0.007976017728927512;0.07053304961083828
-0.0370549782530233;-0.002762924743692091;0.0732965112990234
-0.029079266500876312;0.005374924766593926;0.005616765256059504
-0.03642148170721207;-0.015496878501719897;-0.031174098281663235
-0.0072187102733624366;0.0011832083576412496;-0.03204469028232947
-0.05070636840452755;-0.009806309027723174;-0.06239346756035584
-0.008450756983918905;0.019938599325940293;-0.018654496961932374
-0.019909284943512993;-0.023408449642664902;-0.024157024140775415
0.06749099266016985;0.09720670517859586;-0.01882975970894572
-0.023622132026974572;-0.011309796246490287;0.04772419051216491
-0.030469564058263555;0.0018761814280602006;0.023894197553016725
-0.04138350707435722;0.002905168168117021;-0.014687754905185178
-0.007372403084877314;0.018080211669158196;0.011358352282713056
0.07768588414909444;0.07229251654685187;-0.010902414808007417
-0.052374523476828944;-0.0027476495013231774;-0.059443924208711876
-0.014989722307950454;0.009234758999644618;0.010066149951684604
-0.07432344069764768;0.010935700258720205;-0.02360679465669904
0.02959329203850549;-0.0034781444154690414;-0.012317401049178044
0.041217694826203057;-0.04100488536576706;-0.005287389981984119
0.014174119560986206;-0.03573865851393549;-0.002239207057237529
0.026085266851664617;-0.037659832212897794;-0.0023020538695349532
0.007157926250844672;-0.009876901906405115;0.03410815756388238
-0.10242811579901383;0.04158287087209267;0.058092166431547645
0.033537859722464564;-0.03141613155785793;-0.004610684359921247
-0.052657045295038785;0.019285515697098674;0.03775004376189531
-0.001389047981459534;-0.004221708587026511;-0.03931856463230293
-0.030902213950061458;0.006185855581514691;0.007525325893743354
-0.039977163722442186;0.002473821744427108;-0.02381081986616078
0.005961256060983885;-0.02786498298680198;0.02706821223405645
0.05189802259080676;-0.01305253062977353;0.010697668915654959
-0.018755216375299328;-0.025659379070582914;0.01561847890969691
-0.06420180926157346;0.009952181199986256;-0.0038410080384550347
0.03942552444006927;-0.027653603790494738;-0.009168010098824212
-0.06334282089442334;0.018398384563581296;0.009473821355439222
-0.032396849782070886;0.003961638681628004;-0.027805742209468305
-0.03184021833551472;-0.040070407568141835;-0.010974327441872617
-0.01157509498121287;-0.027772541473906134;0.01720688024843359
-0.09951557906555517;0.03139091470437996;0.04486555611202995
-0.08595763807522198;0.027131516080446404;0.03357347299209698
0.044608013730443236;0.11294077265264943;0.056878725165527146
-0.01652763763725898;-0.004499543185899649;-0.01490436463449671
-0.04262322218731439;-0.016917855236479602;0.03559864167984924
-0.045117285571973545;0.003551518244843664;-0.006041741610245891
-0.05760996729747823;0.02995471772641245;0.04001996169364295
-0.08581473581881577;0.013343048973021087;-0.01735966674297194
0.09467832216464186;0.004471193911284557;0.01231738807242628
-0.013301432854995422;-0.001359155988906609;-0.041164892485044624
-0.01500281418631089;0.0031503113004444747;0.002101162433164532
0.007484266680096595;-0.010199434214203093;0.022608076194557982
-0.009779319196899453;-0.03335257489320915;-0.009671205330809915
-0.006584819842238252;-0.014150887275435259;0.025245770523204515
-0.09807393316976427;0.027919202242346522;0.039316969993349965
0.004167952825484429;-0.024655779416430153;0.029981746579805832
-0.029926683022944312;0.007896229730070349;-0.004091185170547891
-0.03572959198438043;-0.010619991049821153;-0.03600424772671109
