x;y
-1.0366308673958489;-1.1651689990398346
-0.7335146884691464;-1.7481354002582616
-1.1145470603136218;-2.0988223897730207
-1.1352766376119443;-1.4768348485583462
-1.0280995196652982;-1.833858717838347
-1.0466753740760262;-1.3967303966868063
-1.1435773194052612;-1.347415450745728
-1.1839910623334486;-1.1138066524572312
-1.1945498002310793;-1.2368743411781555
-0.948672677699609;-1.8271166105375762
-1.1664330335825213;-1.5759315978731643
-0.8763918148939064;-1.8327072994374893
-0.6369256775656906;-1.920135566307685
-0.9336752467833087;-1.3008147976736673
-1.0082596145555114;-1.5193520425929872
-0.5560250273482694;-1.8677947642926607
-1.094525546648469;-1.451225131523605
-0.771063205190309;-1.002773807865657
-0.8416802532786934;-1.2111932700876624
-0.7737894483150789;-1.8298085492609522
-1.136084433629043;-1.2895850416741041
-0.9964192820865401;-1.354343225184512
-1.2872050550561387;-1.1418589082204633
-1.0937693209102466;-1.905863871329541
-0.5433840851875775;-1.1138745304328916
-0.18339487583743702;-2.5307288886226424
-1.032974177818972;-1.300618247724922
-0.8264812118673436;-1.6126077980926992
-0.8329421912465829;-1.5786160128458189
-1.1481174531291407;-1.5665524671554019
-0.687929734486056;-0.7247166941830226
-1.1542473271356724;-1.7284029551325935
-1.7013898880198666;-1.1954162083901216
-0.8825685300169833;-0.7969696590205069
-1.1966478997209173;-1.2216077117356048
-1.245941381953944;-1.441112642738894
-1.1701953898330189;-1.2710409552839272
-0.9136891019786785;-2.2490028305102316
-1.0234742302709752;-1.2506047430316354
-0.9354975481411267;-1.73887495955898
-0.7202372894341423;-1.4713214044939684
-1.0254121628819077;-1.5062352610227843
-1.028225347937386;-1.5696243418968039
-1.1900944380396377;-1.6676935077858066
-0.9624290999282321;-1.0243377436212708
-0.6506749593841051;-1.5276182283010045
-0.7501290468684607;-1.3671133148641166
-1.0793701141754306;-1.670554303498832
-1.3164666586752023;-1.5383882771454405
-0.8546684493830203;-1.6264349445456507
-0.9712493399425994;-1.7729044476744553
-1.1994240471782345;-1.1817242166517508
-1.1716253682666486;-1.2601906489218888
-0.792895680518031;-1.5639078463603913
-0.4107865284892344;-1.801249305934801
-0.7454753708283096;-1.8454545983262782
-0.9665046586408215;-1.820711867436064
-1.0861749743040994;-1.3900781942285356
-1.11808189846929;-1.359525310396611
-1.081781196745242;-1.4661654975345004
-1.0400697496125069;-1.6449776710310389
-0.9347829437484657;-1.3564127556523984
-1.1627333215912854;-1.175081772427064
-1.089002558964923;-1.1289138112306432
-0.9589280667801755;-1.6984491226004863
-0.9531893064325414;-1.7948851286298433
-0.4838823726871295;-2.0515012738671805
-0.81448026149138;-2.003807659697021
-0.9340259090055627;-1.0270971835191882
-1.3856071701749542;-1.7784107538186569
-1.0930273732474438;-1.1368149186886791
-1.0208793414965989;-1.3709910765995643
-0.5850047491403256;-1.860250929539191
-1.1827147694832778;-1.3472755336426252
-1.107205589658246;-1.7391089256633454
-0.9833868432194499;-1.4267263174894227
-0.9498554193630089;-0.9129812527911756
-1.0155182352614043;-1.5012189582320252
-1.0194604876477336;-1.329821213977338
-1.2402116425751664;-1.195935256456129
-0.9909499092881503;-1.1588998114042395
-1.283315136683071;-1.345482421098664
-0.5772938691864861;-1.5264534067385591
-1.1492682776289966;-1.6380369117722333
-1.1252415592644451;-1.3697791929006267
-0.7567198606579386;-1.1156326464064932
-1.0794695660997409;-1.5487204660593403
-0.4597925253375819;-1.4139289567466848
-0.899147457025134;-1.1370680609401105
-1.2095932183141034;-1.8034448394797495
-1.094493966215053;-1.562700373959213
-0.8890037838256396;-1.1861480032645009
-1.0758943068489997;-1.4541290256447026
-0.8141326416714737;-1.7002477918256573
-1.061267999049331;-1.4257565875304408
-0.9737010400972878;-1.790273353935451
-1.0256978440858935;-1.4172588884567496
-0.817424965245888;-1.7559174764812422
-1.2178910345847458;-1.661870929907567
-0.9254295370130903;-1.642309917072305
-0.8857917947401956;-1.317135934438073
-1.142602581497509;-1.1509062355081696
-1.00033901363019;-1.3542417536038445
-1.480954081756736;-2.175481289336136
-1.1085758122089715;-1.3160723807392605
-1.1326135480744435;-1.2131268927034902
-1.0300800868445923;-1.4628178218350925
-0.9814615903644966;-1.4343667267089355
-1.103774127005238;-1.1045444760326408
-1.0751781145343249;-1.8112664494593347
-0.9859996808358807;-1.9139919473549565
-0.893078083420604;-1.5685541275275763
-0.855336285454636;-0.7672286208169187
-0.9971174204956909;-1.429611924138478
-0.9300730786229529;-1.6729419680545357
-1.2300373533358093;-1.238754849995501
-0.9278748746664777;-1.5963505889420648
-0.6789097746185657;-1.8834045800460175
-0.9856890222167926;-1.64662191849935
-0.8081351172884962;-1.3674438393010317
-1.0703993212428549;-2.118201888829036
-1.1234316395717048;-1.4317328755971523
-0.6361303736581211;-1.6740735890116285
-0.9787520700971921;-1.6019271011629423
-0.752502855022609;-1.6766737262278766
-0.8807627454840808;-1.8416411945680717
-1.0503765242264809;-1.6768843459544012
-0.5544146536402558;-1.6582158808032705
-0.6256313654470365;-2.3213221791766276
-1.112049999370745;-1.6878179543205238
-1.2327518307270373;-1.2840657206798647
-0.742761080620263;-0.925277808508919
-1.2890176729422407;-1.0506977907597086
-0.8248424692170492;-1.1367984979788093
-0.8062240003041999;-0.9189536555215015
-0.9409234527339734;-1.5715418369990315
-0.8678193509485161;-2.0133853956965466
-0.8457357679587776;-1.5542602932343574
-1.0984947522564223;-1.4465992518947388
-0.8232164553671415;-1.457976070020659
-0.9762180232007718;-1.77689297326902
-1.215793400711771;-1.0117969718779958
-0.795426360427188;-1.2616467625848384
-1.0657750709923306;-1.3324537534625518
-1.0761365581477862;-1.1900178536042656
-0.7817273004181201;-1.085807972949237
-0.9127383027645579;-1.2695474888833087
-1.1194898705804408;-1.5173150705136766
-0.9221596273578625;-1.7875405013068066
-0.3010405264850866;-1.9479795765972494
-1.0298216125639859;-1.3586864560387126
-0.7267655953117383;-1.810771913321767
-1.1883671401877;-1.2606411063989216
-0.9040532291778471;-1.565348135109128
-1.1264634073543434;-1.4727208558294371
-0.9732757163487352;-1.7440502042694381
-0.6851381009616209;-1.1114410269492605
-0.7153739021162467;-1.5882910875574667
-0.7761166136547335;-1.3720342953577684
-0.9360826983962613;-1.1864024715213088
-0.6215156104739132;-1.3755987138526355
-1.1266827972137747;-1.3082516511164934
-1.1558014682178661;-1.5827651671009406
-0.9124517879188585;-1.5510109341411606
-0.47967101548794794;-1.8843003751307874
-0.5600493761576516;-1.757639733915319
-0.39764352664785874;-2.064949869143157
-1.1513471580000487;-1.3899345612741707
-0.7769335504276643;-1.8305936831629053
-1.206725365002097;-1.6691663545806077
-0.5378109644733682;-1.7401653204486742
-1.0292302994807443;-1.5165069566408305
-1.01559665021917;-1.4027555906763343
-1.1472491319816491;-1.115190227594288
-1.0826064845107655;-1.5104623897279572
-1.012555669788854;-1.7212324409516928
-1.0705837344953244;-1.4344513666814454
-0.9325020168963067;-1.6965419164322795
-0.6109473423942148;-2.074373918359322
-0.9504247363696854;-1.8555424966728573
-0.7147172168293365;-1.1697984361423333
-1.2799208883125066;-1.307091714988705
-0.8413580099873316;-1.4381581742583682
-1.0526777992501006;-1.7247792510463444
-0.9027664357676806;-1.4758995086750926
-0.9433108774171207;-1.1606702884219195
-1.028266920727022;-1.66899977261246
-0.5588835319916897;-1.6724043677827993
-1.1122646157532985;-1.516943747638679
-1.3706268278150606;-1.3740697604884613
-0.799609564997636;-1.9303632529584578
-0.47524343581855294;-1.878240450737573
-1.0032341945227545;-1.8637324395204529
-0.597681860770341;-1.9003854704621002
-0.8731093453697036;-1.1899107696017899
-0.9578521747833818;-1.2743013912336496
-1.1095829715616112;-1.354228170523638
-1.0748157790354023;-1.4820431938155825
-1.1178599519841803;-1.7198311849030927
-1.092659898551256;-1.2833235910614307
-1.1088846711608977;-0.799507320306961
-0.7111361720075721;-1.0842909932568057
-0.26803598479354807;-1.8284508389091678
-0.30417310443450857;-1.2611957454811489
-1.093759894581053;-1.0956535782514267
-1.0444476164820446;-1.4060548887968776
-0.6342836100018032;-1.1047189788638585
-1.0538385187979609;-0.9034837864308815
-0.6284534245507346;-1.4564043718428994
-0.7937094753667115;-1.8125655198962702
-0.6379160109484644;-1.6928028893250977
-1.1777588665503258;-1.3977109202943765
-1.1381911041586241;-1.4766566878237004
-0.9100039639285709;-1.4574564036605548
-0.9257799704575164;-1.2583662292772804
-0.8004968485459167;-1.7068167977520903
-1.2837876685061294;-1.4022988233720521
-1.1403392615359869;-1.5749277181783217
-0.5059204335778805;-1.5765843632065073
-1.0987809643641637;-1.5464584701165398
-1.0972846384878776;-2.0403341722637602
-0.9463555968923105;-1.7830193526571372
-1.029188294516518;-1.525629795033332
-1.230588932061942;-1.1096557787087058
-1.0009236934259589;-1.2229777862016256
-1.0577709550056966;-1.7957907966258575
-0.877648636036428;-1.555926047496259
-1.1470128451178692;-1.5253672351604453
-1.1543946305570534;-1.344540505446786
-1.022031374039812;-1.354038057559776
-1.439853674080898;-2.1124351811375655
-0.9105121933564898;-1.4736319232433328
-0.651760306738276;-1.370277383530391
-1.1685491968872097;-1.8458151274680694
-0.7888833789646442;-1.9175224095729237
-0.9332033830074702;-1.6138101771094082
-1.0133886209003702;-0.9895597990479833
-1.0836665216520274;-1.0156822081823482
-1.0787657602298821;-1.3225782771429917
-0.9148375657165958;-1.7238764814664356
-1.0234292329521495;-1.5358952706219375
-0.4375647254834925;-1.3839398695681286
-0.8781750891810963;-1.4607343856390969
-1.1023603553105188;-1.8514903859394192
-1.287258955149218;-1.7518738302710897
-1.2355748636345791;-1.0554543526851576
-1.5763120575964822;-1.1276290425846385
-0.9809787842497827;-1.2564788413496022
-0.9257271958049865;-1.3440207158486999
-1.2798348560609025;-1.2678431564861385
-0.9940766571882353;-1.105492991266079
-0.8300086228298235;-1.6858061419525066
-0.8041730611345859;-1.3423843035536236
-1.1033210469170251;-1.5112209970803245
-0.9783490409123703;-1.72971752662485
-0.9405018127390081;-1.6240256698549755
-0.11956692078176694;-1.0711850545417392
-0.7368801828213981;-1.4992827521848235
-0.9045183897441942;-1.0652107327666909
-1.1773035962880924;-0.9072714241906308
-0.1919710413571873;-1.7347172637161308
-0.93991958650758;-1.6224454453010866
-0.9459662096276842;-1.6679935064226314
-0.39343138317367593;-1.0294368667480935
-1.126567025022432;-1.3793928719027924
-1.0009767085961276;-1.481666085431759
-1.1612640758681367;-1.577378550168522
-1.1753167599376673;-1.4173292962662245
-0.7669221700661589;-1.59557865067385
-1.2014379915193727;-1.4929854418818067
-0.9654909919477985;-1.4779791307554002
-0.8981310667396;-1.710899871201431
-0.6311661596472586;-1.2613405020191848
-0.9866900425895474;-1.9043918759427623
-1.0330897274869222;-1.319909095604655
-1.185722801079793;-1.365440870324283
-0.6640607928098566;-1.769098297062428
-0.971573977586413;-1.3293086117915869
-0.7379744929873753;-1.5260283758132382
-0.9860969181705581;-1.257490056401
-1.0515282993045993;-1.37619767156652
-1.1779839077861272;-2.481382102189224
-1.0593858619667706;-1.2936090144530994
-1.0933238773052996;-1.4665976424457663
-0.929163903142704;-1.5468783621719076
-0.9638336151721115;-1.5723087082514862
-0.6426091542836461;-2.114530809079503
-0.8983955525271262;-1.1310254070131138
-1.1910357714188138;-1.1976383521628575
-1.0988382925635038;-1.0172285057771073
-1.050310836520434;-1.3894606460826482
-1.0869554714957665;-1.4385168758872238
-1.14450046646435;-1.5004135645316559
-1.0266463040686946;-1.308696214711371
-0.8109142599162942;-1.5260423228229987
-0.7326609200422747;-0.9027797694643293
-1.0011751616533935;-1.2251879602289715
-0.7509670131736407;-1.7202558916998485
-0.762547027598617;-1.1463295306585175
-0.6738042950791383;-1.0028978224270426
-1.1785309574017013;-2.001068180419776
-0.8558545307926113;-1.4134896902862397
-0.7611916895832428;-1.7150506346622296
-0.8787874804997864;-1.6336749648175477
-0.7812726835400416;-1.0339891546416806
-1.128824380822282;-1.1847784046543266
-1.0532640553966541;-1.518988139610618
-1.177250166201117;-1.0562962707217625
-0.8413801973443743;-1.0637431092178984
-1.0760026037323636;-1.5265454501884268
-1.11431636073705;-1.3418810734851574
-1.005671373521202;-2.048831212253851
-1.0852598003389788;-1.3263822773925036
-0.8336967030435198;-1.4741004083265714
-0.9381146083579138;-1.3062042682836406
-0.8138360585822709;-1.8591839115345243
-0.9360811544767745;-1.527528204621394
-0.8249368039049321;-1.276642321659492
-1.0479156996650283;-1.7255967673803658
-0.8355068516466357;-1.6037674490241018
-1.1947824661457132;-1.2445702154658391
-0.9801375753343413;-1.5547211967262753
-1.2408435544541223;-1.4801428215362349
-0.7939208447729389;-1.7261248660477466
-0.7223240283585931;-1.58879427512142
-0.5666479381045317;-1.5965831987299457
-0.7474998981567322;-1.7413777576980762
-1.260383768151844;-1.2769789360356063
-0.9032871578338671;-1.1099275639102153
-1.0796344814998642;-0.811814960630321
-1.0899357616055334;-1.4069618631693954
-1.1362493511160163;-1.8779898066988614
-0.7827070786626996;-2.295343810300913
-0.9872034901155372;-0.9457342450998488
-0.9347029736312464;-1.3589705496530768
-1.0006065622792646;-1.5667204619593498
-0.8812909095508292;-1.2748301563450277
-0.9000270585957997;-1.687370353458403
-0.9632963444208046;-0.8487168806271597
-0.8434008405878779;-1.4140184758581662
