x;y
-0.00179399;1.61884e-05
-0.000627303;-0.000402752
7.09981e-05;0.000986095
-0.0017503;0.000945268
-0.00268616;0.000635738
-0.00296479;0.00127861
-0.00216892;-0.000632795
0.00109402;-0.000450051
0.000853541;-0.000868751
0.000632998;0.00141156
0.00451025;-0.00165201
0.00294891;-0.00192445
0.00191681;-0.000431767
-0.000882299;-0.00116115
-0.00125182;-0.000218777
0.00483481;-0.00198221
-0.00233197;2.83707e-05
-0.000248415;0.000584752
0.00483634;-0.00160794
0.0012939;-0.0015104
-0.000760567;-0.000301841
-0.000927146;0.00274269
0.00498151;-0.00269885
-0.00434685;0.000856653
-0.0060171;0.000948036
-0.000883882;0.000583359
-0.00116131;-7.94321e-05
0.00201621;-0.000299541
0.00121241;-0.00118416
-0.00106146;7.10886e-05
-0.00312211;-0.00257457
0.000906045;0.000315711
0.0029864;-0.000820432
-0.00438425;0.00246431
-0.00223622;0.00131457
-0.000583432;-0.00121326
-0.000578964;9.30063e-05
-1.71331e-05;0.00167517
-0.00071781;-0.000210679
-0.00431991;0.000760745
0.00203716;-0.000273984
-0.000402765;0.00104453
-0.000846616;0.000895712
0.000267051;-0.000396555
0.00183608;-0.000694337
0.000208232;0.00711526
-0.0019607;-0.000332526
0.00127782;-0.00235855
0.000875657;-0.000738835
8.49678e-05;2.63556e-05
0.00192899;-0.000963702
0.00370267;-0.00136386
-0.000247218;0.000805502
0.00132823;-0.00124478
0.00146658;-2.99535e-05
-0.000386835;0.000599254
-0.00068274;0.000941325
-0.00164029;-1.45552e-05
-0.00173113;-0.000243555
-0.000335731;-0.000873503
-0.00129595;0.000243789
0.000598867;0.00235006
-0.00148417;0.000754393
-0.00183854;0.000385127
-0.00343664;0.000399775
-0.00165975;0.00293455
0.00300193;-4.21014e-05
-0.0041877;0.000280427
-7.36906e-05;0.000107443
0.00413013;-0.00121078
-0.00288158;0.000885751
-0.00421677;0.00213488
-0.000827694;-0.00105501
0.00100097;-0.00138813
0.00300073;-0.00120129
0.00190094;-0.000604455
-2.00615e-05;0.000387932
-0.00357321;0.00117377
-0.00343828;0.00112468
-0.000263653;0.000507677
-0.00277118;0.00308307
0.00356038;-0.00160605
-0.000455003;0.000515362
0.00052189;-0.00122732
-0.00327431;0.00156111
-0.00233397;0.00102404
0.00185849;-7.52339e-05
-0.000974068;0.00217779
0.00596823;-0.00259223
0.00331423;-0.00122299
0.00241958;-0.000546639
0.00430234;-0.002456
-0.000864238;-0.00122314
-0.00030042;-0.000368789
0.00103059;-0.0011715
0.00448245;-0.00152837
0.00337142;-0.0019717
0.00355258;-0.00169127
0.000103405;-0.000829951
0.00691888;-0.00265831
-0.00264986;0.000521829
-0.0032894;-2.81451e-05
0.00533277;-0.00204141
-0.00291186;-0.00107599
0.00134892;-0.00133844
9.21134e-05;0.000322002
-0.00395303;0.0021725
0.00137934;0.00117432
0.000969819;-0.0010533
-0.000356366;9.97729e-05
-0.00233183;0.000750897
0.00144077;-0.00065687
0.0018453;-0.000443525
0.00057473;3.21563e-05
0.000134229;-0.000660534
0.00424723;-0.00205836
0.00101528;-0.000364863
0.00186877;-0.00139979
-0.00075429;-0.000645889
-0.00227822;-0.000736721
0.00340912;-0.00104942
-0.000698993;-0.000227299
0.000863604;0.00225075
-0.000562308;0.000464022
-0.000216097;-0.000121775
-9.94174e-05;0.000515308
-4.08586e-05;-0.000221074
-0.00356871;0.0010655
0.00170522;-0.00127511
0.00169443;-0.00135047
0.00324903;-0.000204096
-0.000628474;0.00146227
0.00298239;0.000384082
-0.000780657;0.00139216
0.000563994;-0.00163956
-0.000877558;-0.000519924
0.000966938;-0.00077633
0.00116758;0.000665125
0.00208682;-0.00117211
-0.000578686;0.000697318
-0.00125311;0.000646518
0.00262723;-0.000736622
-0.00108701;0.00168554
0.00376742;-0.00130948
-0.00197821;0.000797251
-0.00335475;0.00186015
-0.001988;0.000456326
-0.00175475;0.000338224
-0.00066042;-0.000284353
0.00661577;-0.00223893
-0.0025616;0.000552786
0.00368102;-0.00109457
0.000571869;0.000353862
0.00167514;-0.000710265
0.00111277;0.00270008
-0.00165472;-0.000127983
-0.00318145;5.54061e-05
0.000687123;-0.00106623
0.00399447;-0.0015173
-0.00276006;5.67654e-05
0.00305358;-0.000457457
0.00185303;-0.00132071
0.00199659;-0.000208843
-6.34576e-05;-0.00079937
0.00681973;-0.002217
0.00467578;-0.000373561
-0.000423809;-0.00038691
0.000753872;-0.000688351
0.00221236;-0.0009668
0.00305495;-0.00118657
0.00279515;-0.000224331
0.00559959;-0.00168367
-0.00630541;0.00277548
0.000978055;-0.000741407
1.61506e-05;0.000357937
-0.000461974;-0.000910332
-0.000134356;-0.000674017
0.000160852;-0.00102764
0.00682923;-0.00145291
-0.00113278;0.000358932
0.000777409;-3.52922e-05
0.00251697;0.000137888
0.00205267;-0.00131362
0.00535006;-0.00252236
-0.0034838;0.00116613
0.00182068;-0.000797274
-0.00203671;0.000364775
-0.00223089;0.000908942
0.00138565;-0.000796183
5.18783e-05;-0.000404497
0.00692003;-0.00185196
-0.00276289;0.00221357
-0.00298475;0.0007993
0.00488294;-0.000658595
-0.00309689;0.00224993
-0.00279678;0.000961474
0.00273736;0.00152296
-0.000838748;0.000292753
0.00311066;-0.000213347
-0.000958911;0.000902855
-0.00227094;0.000889688
-0.00325142;0.00115263
0.00637139;-0.00179734
0.00158837;0.000137968
-0.000920227;-0.000477171
-0.00442991;0.0022949
-0.00130747;-0.00320302
0.00641348;-0.00235734
-0.00257295;0.00111328
-0.00306279;0.000682155
0.00699932;-0.00233826
0.00028416;-0.000840389
-0.00289635;0.000393197
0.00426297;-0.00178301
0.000403779;-0.000411415
-0.00255961;-0.000186498
0.00704387;-0.00260396
0.000702838;-0.00097372
0.000994525;-0.000951579
-0.00147783;-8.44966e-05
-0.00340466;0.00166299
-0.00249031;0.000635512
-0.00482457;0.00139749
-0.00125925;0.000845752
-0.00141629;0.00112566
-0.00106006;0.0017976
0.00409292;-0.00114232
0.00153813;-0.000698394
0.00226233;-0.000686565
-0.00259175;-0.000119827
-0.0023855;-0.00101585
0.0053261;-0.00135443
0.00305612;-0.00121102
0.00223551;-0.00100553
0.000708629;0.000787745
-0.00194837;0.000633816
0.000257009;0.000357049
-0.000628518;0.000752704
-0.00154387;0.000585075
0.00096491;-0.000854979
-0.00248852;0.000249222
0.00221316;0.000834075
0.00524507;-0.0018286
-0.00138117;-0.00165973
0.00197008;-0.00196774
-0.00135311;0.000209859
0.00218705;-0.00165796
0.00224717;-0.00167091
-0.00265578;0.00159586
-0.00188985;0.000745594
-0.00522574;0.00159053
0.000759704;-0.00154549
-0.00255808;0.00067846
-0.00207409;0.000196762
0.000792916;8.86376e-05
0.00297362;-0.00101655
-0.0015014;-0.0027124
-0.00166462;-0.000337193
-0.000327436;-0.000553596
0.000572249;0.000322353
0.00414396;-0.000485789
0.002501;-0.000441191
-0.003631;0.000551341
0.00104739;-0.000185646
-0.00237734;-0.000208396
0.000803302;0.000113887
0.00189147;-0.000608383
-0.00233915;0.000197048
-0.000867198;-0.000358379
0.000763981;0.000240128
0.000891301;0.00228864
-0.00036149;0.00140982
-0.000932737;-0.000953714
-4.54211e-05;-0.000390191
-8.60201e-05;0.00152195
-0.00295723;1.14892e-05
0.00455398;-0.00155718
-0.00147711;0.000442955
0.00225173;-0.00139717
4.71494e-05;6.87247e-05
-0.00375571;0.00062955
0.00505645;0.00082838
0.00133056;-0.000916043
-0.00521505;0.000838943
-0.000496546;0.000223764
-0.000679188;-6.26772e-05
-0.00419454;0.00166039
-0.00401047;0.000598567
0.000559689;-0.000633092
-0.00031669;-0.00025553
0.00287269;-0.00154559
-0.000371396;1.42356e-05
-0.00153667;0.000688238
-0.000273833;-0.00095281
-0.00251308;0.0015143
-0.00294091;0.00421348
-0.00434783;0.00156968
0.000117248;-0.000175843
0.00269807;-0.000906654
0.00197896;0.00044442
-0.00306466;0.000208729
-0.000627624;-0.000232413
0.00270522;-0.00127343
0.00102536;-0.000149393
-0.000969096;0.00102574
-0.00283862;0.00164117
-3.68999e-05;-0.000758879
0.00353308;-0.00210014
0.00303601;-0.00133005
-0.000381062;0.000586452
-0.000664276;0.000587182
-0.0034397;0.000713964
0.00478383;-0.000491719
0.00175152;-0.000851559
8.91367e-05;0.000758812
0.00362699;-0.000178637
0.00107871;-0.000605416
-0.00259611;0.000951652
4.02465e-05;0.000633031
-0.00183614;0.000199425
0.00013;0.000686295
0.00460637;-0.00112337
0.00202786;-0.00194815
-0.0009074;0.000979306
0.00053238;-0.000868789
0.00868892;-0.00243367
-0.00154509;0.000616898
0.00274319;-0.00142742
0.000758866;-0.000172585
0.00308001;-0.00147751
0.00053177;-0.000934
0.000350246;0.000665216
0.00205518;-0.000617519
-0.00437669;0.00216307
0.00527968;-0.00226632
-0.000547625;0.000612904
-0.000343933;-0.000425443
-0.00370043;0.00327417
-0.00120911;6.39779e-05
-0.00362699;0.00144375
0.00238366;0.0014297
-0.00303717;0.000575296
-7.58117e-05;0.000200893
0.000391871;-0.000872809
0.00340783;-0.000836075
0.00119518;-0.000933975
0.00193958;-0.000716127
-0.00256726;0.00132114
0.000771686;0.000601421
0.0015878;0.0004924
-0.00383633;-0.000423023
0.00435278;-0.00102954
0.000417757;0.000666151
-0.00254343;-0.00251389
0.00678628;-0.00125562
0.000134254;-0.00117418
-0.00281028;0.00148102
0.00203545;0.00036689
0.000951071;8.37586e-06
-0.000592091;0.00043108
0.000771814;-0.00161948
-0.000108381;-0.00140097
-0.00203612;0.000348515
-0.00176028;0.00253789
0.00299899;-0.00118506
-0.0023959;0.00072672
0.000424012;0.000718769
-0.000831484;-0.000579252
0.00285171;-0.000705965
-0.00314686;0.000620004
0.000866684;8.49896e-05
0.000765292;-0.00123868
-0.00230731;0.000429046
0.00642344;-0.00195608
0.00759578;-0.00112057
-0.00341708;0.000574426
0.00436668;-0.00210839
-0.00485819;0.00165986
9.14556e-05;-0.000259673
-0.00263412;0.000953319
-0.000524929;-0.0011634
0.00241728;-0.00160731
0.00189082;-0.00153525
0.00149833;-0.00076201
0.00106712;-0.000860847
-0.00203678;0.00028854
0.00438378;-0.00154204
-0.00323382;0.000336593
-0.000665639;-9.55867e-05
-0.00254533;0.00140636
-0.000381971;-4.33261e-05
0.000171809;-0.001159
-0.00157545;-0.000118388
-0.0043118;0.00241829
0.00124848;-0.000906424
-0.00349341;0.000448855
0.00147648;-0.00181675
1.77304e-05;0.00036759
-0.00321777;0.00248462
-0.00363759;0.0029742
0.00366207;-0.00191598
0.00473655;-0.00145221
0.00108918;-0.00138159
0.00248662;-0.000321267
0.00164077;-0.000711802
0.00426167;-0.000286704
0.00186044;-0.000145859
0.000135203;-0.00014965
0.00161142;-0.000414602
-0.00369667;-0.0010898
0.000920393;-0.000500596
0.000457963;0.00088615
-0.000419336;-0.00164002
-0.00113712;0.000187557
-0.001551;4.71013e-05
-0.000210293;-8.02321e-05
-0.00358102;0.00205871
-0.00380776;0.000736013
0.0037505;-0.0023978
-0.00068897;-5.37279e-05
-0.00240442;0.000818999
-0.00349946;0.0010216
-0.00133589;-3.68717e-05
5.32381e-05;0.000177408
0.000493113;-0.000157449
-0.000460267;-0.00037484
0.00104267;-0.000509463
0.00379609;-0.000882228
0.00103837;-0.00119789
-0.000225216;0.000821821
-0.00194232;0.0011381
0.00295418;-0.00138344
-0.00350341;0.00117628
-0.00266552;0.000221156
0.00106426;-0.000391993
0.00200428;0.0001221
1.19349e-05;-3.03608e-05
-0.00447602;0.00155856
-0.00405984;-0.000632962
0.00283126;-0.000693806
-0.00286726;-0.00112106
0.00292612;0.000256698
-0.000417542;0.00289243
-0.00117234;0.00295732
-0.00497763;-0.0026246
0.000227006;0.00187612
-0.00241383;0.000895082
-0.00403532;0.000976811
0.000646036;-0.000209923
0.0037468;-0.00142647
-0.00225016;-0.00283711
-0.00160618;0.000145879
-0.00125596;0.000430927
-0.00264299;0.000514725
0.000662084;0.00110367
-0.000555003;-0.000743523
-0.000650549;0.000651473
-0.000429045;-0.000972897
-0.00230923;0.000758354
-0.000753789;-0.000141803
0.00448946;-0.00273955
0.000872105;-0.00108908
-0.00438016;0.00148905
-0.00015358;-0.000372634
-0.00416345;0.00150324
0.00452434;-0.00194955
0.00789912;-0.00134679
-8.3522e-05;0.000547523
0.00222001;-0.00138656
-0.00192701;0.000216302
-0.00273259;0.00136891
0.00298004;-0.000202158
-0.00142124;0.000470681
0.000456907;0.00179169
0.0025714;-0.00034959
0.00132932;-0.00105587
-0.00139538;0.00126069
-2.16255e-05;0.00178539
0.000947288;-0.00124459
0.00216113;-0.000530556
-0.00374488;0.000680317
-0.00363662;0.00195145
-0.000545555;-0.000221227
-0.00377401;0.000567037
0.00379209;-0.00224285
0.00362649;-0.00222755
-0.000688332;0.000468335
-0.000344538;-0.000223351
0.00231628;-0.000287251
0.00151199;-0.000821666
-0.00485953;0.00164507
1.98573e-05;-0.000485555
0.000750168;0.000915065
-0.00400092;0.00168401
-0.000959815;0.000193781
0.00130024;-0.000498738
0.0022076;-0.000834856
-0.00463095;0.00477738
0.00123085;-0.000238955
